continent,,name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
South America,4173,Neuquén Province,Region,Argentina,-38.9517,-68.0744,1,77186.0,populated_place,94078000000.0,551266.0,False,South America
South America,4174,Moisés Ville,PopulatedPlace,Argentina,-30.7167,-61.4833,1,14603.0,populated_place,291000000.0,2425.0,False,South America
South America,4175,"Libertador General San Martín, Jujuy",PopulatedPlace,Argentina,-23.8,-64.7833,1,7565.0,populated_place,,46642.0,True,South America
South America,4176,Monteiro,PopulatedPlace,Brazil,-7.88889,-37.12,1,5490.0,populated_place,,33433.0,True,South America
South America,4177,Mangaratiba,PopulatedPlace,Brazil,-22.96,-44.0408,1,10311.0,populated_place,356408000.0,45220.0,False,South America
South America,4178,El Gigante de Alberdi,Stadium,Argentina,-31.4035,-64.2063,1,11189.0,structure,,,True,South America
South America,4179,Complexo do Alemão,PopulatedPlace,Brazil,-22.8606,-43.2736,1,46559.0,populated_place,2960000.0,69143.0,False,South America
South America,4180,Santa Rosa de Calamuchita,PopulatedPlace,Argentina,-32.0667,-64.5333,1,5512.0,populated_place,,9504.0,False,South America
South America,4181,"El Bolsón, Río Negro",PopulatedPlace,Argentina,-41.9667,-71.5333,1,21012.0,populated_place,,19009.0,True,South America
South America,4182,Tucuruí,PopulatedPlace,Brazil,-3.76778,-49.6728,1,5742.0,populated_place,2086170000.0,115144.0,True,South America
South America,4183,Camboriú,PopulatedPlace,Brazil,-27.025,-48.6539,1,5600.0,populated_place,214500000.0,85105.0,False,South America
South America,4184,Villa Lugano,PopulatedPlace,Argentina,-34.6833,-58.4667,1,10340.0,populated_place,9200000.0,114253.0,False,South America
South America,4185,Campo Bom,PopulatedPlace,Brazil,-29.6789,-51.0528,1,7340.0,populated_place,61000000.0,69458.0,False,South America
South America,4186,"Balcarce, Buenos Aires",PopulatedPlace,Argentina,-37.8167,-58.25,1,14541.0,populated_place,,44064.0,False,South America
South America,4187,Baradero,PopulatedPlace,Argentina,-33.8,-59.5167,1,5884.0,populated_place,,28537.0,False,South America
South America,4188,Bragado,PopulatedPlace,Argentina,-35.1167,-60.5,1,6920.0,populated_place,,33222.0,False,South America
South America,4189,Mogi Mirim,PopulatedPlace,Brazil,-22.4319,-46.9578,1,10126.0,populated_place,498000000.0,93650.0,False,South America
South America,4190,Gandu,PopulatedPlace,Brazil,-13.7439,-39.4869,1,11316.0,populated_place,243150000.0,32596.0,False,South America
South America,4191,Berisso,PopulatedPlace,Argentina,-34.8728,-57.8858,1,9651.0,populated_place,,87698.0,False,South America
South America,4192,La Costa Partido,Region,Argentina,-36.5667,-56.6833,1,6984.0,populated_place,225000000.0,60483.0,False,South America
South America,4193,General San Martín Partido,Region,Argentina,-34.5667,-58.5167,1,9448.0,populated_place,56000000.0,422830.0,False,South America
South America,4194,"Banfield, Buenos Aires",PopulatedPlace,Argentina,-34.75,-58.3833,1,29427.0,populated_place,,223898.0,False,South America
South America,4195,San Antonio de Areco,PopulatedPlace,Argentina,-34.25,-59.4667,1,13716.0,populated_place,,23114.0,False,South America
South America,4196,Campos dos Goytacazes,PopulatedPlace,Brazil,-21.7539,-41.3239,1,37733.0,populated_place,4032000000.0,511168.0,False,South America
South America,4197,Balneário Camboriú,PopulatedPlace,Brazil,-26.9953,-48.6356,1,81540.0,populated_place,46000000.0,145796.0,False,South America
South America,4198,Monte Grande,PopulatedPlace,Argentina,-34.8167,-58.4667,1,8772.0,populated_place,,109644.0,False,South America
South America,4199,Cordillera Huayhuash,MountainRange,Peru,-10.3,-76.9,1,37468.0,natural_place,,,True,South America
South America,4200,Department of Ancash,Region,Peru,-9.53,-77.53,1,13531.0,populated_place,35914400000.0,1083519.0,False,South America
South America,4201,Treze Tílias,PopulatedPlace,Brazil,-27.0019,-51.4058,1,13182.0,populated_place,185205000.0,7991.0,True,South America
South America,4202,"Tigre, Buenos Aires",PopulatedPlace,Argentina,-34.4167,-58.5833,1,123406.0,populated_place,,31106.0,False,South America
South America,4203,Caraguatatuba,PopulatedPlace,Brazil,-23.62,-45.4128,1,14772.0,populated_place,484947000.0,123389.0,False,South America
South America,4204,Machu Picchu Base,ArchitecturalStructure,Peru,-62.0915,-58.4699,0,25227.0,structure,,,False,South America
South America,4205,Barra Velha,PopulatedPlace,Brazil,-26.6156,-48.6847,1,5886.0,populated_place,144068000.0,29860.0,False,South America
South America,4206,"Río Gallegos, Santa Cruz",PopulatedPlace,Argentina,-51.6233,-69.2161,1,115488.0,populated_place,,97742.0,False,South America
South America,4207,"Viedma, Río Negro",PopulatedPlace,Argentina,-40.8275,-62.9731,1,22840.0,populated_place,,80632.0,False,South America
South America,4208,San Clemente del Tuyú,PopulatedPlace,Argentina,-36.3667,-56.7167,1,8943.0,populated_place,,12126.0,False,South America
South America,4209,Matinhos,PopulatedPlace,Brazil,-25.8167,-48.5333,1,5178.0,populated_place,117064000.0,35219.0,False,South America
South America,4210,"Santa Elena, Entre Ríos",PopulatedPlace,Argentina,-30.95,-59.8,0,9006.0,populated_place,,17791.0,False,South America
South America,4211,"San Martín, Buenos Aires",PopulatedPlace,Argentina,-34.5667,-58.5333,1,15245.0,populated_place,,28339.0,False,South America
South America,4212,Tortuguitas,PopulatedPlace,Argentina,-34.475,-58.7556,1,8818.0,populated_place,,41390.0,False,South America
South America,4213,Amantaní,Island,Peru,-15.6642,-69.71,1,21353.0,populated_place,9280000.0,4.0,False,South America
South America,4214,"Santana, Amapá",PopulatedPlace,Brazil,-0.035,-51.8528,1,6677.0,populated_place,1541000000.0,123096.0,False,South America
South America,4215,Rio das Ostras,PopulatedPlace,Brazil,-22.5269,-41.945,1,10689.0,populated_place,228044000.0,155193.0,True,South America
South America,4216,General Rodríguez,PopulatedPlace,Argentina,-34.6167,-58.95,1,5490.0,populated_place,,63317.0,False,South America
South America,4217,Rondonópolis,PopulatedPlace,Brazil,-16.4708,-54.6358,1,19382.0,populated_place,10787900000.0,236042.0,True,South America
South America,4218,"Deodoro, Rio de Janeiro",PopulatedPlace,Brazil,-22.855,-43.3853,0,5664.0,populated_place,4640000.0,10842.0,False,South America
South America,4219,Presidencia Roque Sáenz Peña,PopulatedPlace,Argentina,-26.7833,-60.45,1,8082.0,populated_place,,89882.0,False,South America
South America,4220,Cabo de Santo Agostinho,PopulatedPlace,Brazil,-8.28972,-35.03,1,13728.0,populated_place,445343000.0,208944.0,False,South America
South America,4221,Mossoró,PopulatedPlace,Brazil,-5.18778,-37.3439,1,18806.0,populated_place,2110210000.0,300618.0,True,South America
South America,4222,Almirante Brown Partido,Region,Argentina,-34.7833,-58.4,1,7528.0,populated_place,129330000.0,555731.0,False,South America
South America,4223,"Ginebra, Valle del Cauca",PopulatedPlace,Peru,3.75,-76.1667,1,5240.0,populated_place,313000000.0,21055.0,False,South America
South America,4224,Pampulha (Belo Horizonte),Region,Brazil,-19.8622,-43.9706,1,9463.0,populated_place,47130000.0,145262.0,False,South America
South America,4225,"Antônio Carlos, Santa Catarina",PopulatedPlace,Brazil,-27.5169,-48.7678,1,12000.0,populated_place,228650000.0,7458.0,True,South America
South America,4226,San Martín de Porres District,Region,Peru,-11.9939,-77.0958,1,9608.0,populated_place,41500000.0,654083.0,False,South America
South America,4227,"Constitución, Buenos Aires",PopulatedPlace,Argentina,-34.6333,-58.3833,1,5445.0,populated_place,2100000.0,45860.0,False,South America
South America,4228,Villa Epecuén,PopulatedPlace,Argentina,-37.1308,-62.8075,1,120575.0,populated_place,,1.0,True,South America
South America,4229,Paty do Alferes,PopulatedPlace,Brazil,-22.4289,-43.4189,1,5031.0,populated_place,319103000.0,27858.0,False,South America
South America,4230,Entre Ríos Province,Region,Argentina,-32.0477,-60.281,1,87425.0,populated_place,78781000000.0,1235994.0,False,South America
South America,4231,Santa Catarina Island,Island,Brazil,-27.6,-48.5,1,20341.0,populated_place,424400000.0,421203.0,False,South America
South America,4232,"Godoy Cruz, Mendoza",PopulatedPlace,Argentina,-32.9167,-68.8333,1,18565.0,populated_place,,191299.0,False,South America
South America,4233,Huamanga Province,Region,Peru,-13.17,-74.22,1,5929.0,populated_place,2981370000.0,282194.0,False,South America
South America,4234,Palácio Monroe,Building,Brazil,-22.9125,-43.1754,1,5780.0,structure,,,False,South America
South America,4235,Chaclacayo,Region,Peru,-11.9833,-76.7667,1,7840.0,populated_place,39500000.0,45090.0,False,South America
South America,4236,"Lorena, São Paulo",PopulatedPlace,Brazil,-22.7308,-45.1247,1,6603.0,populated_place,414160000.0,89125.0,False,South America
South America,4237,Tubarão,PopulatedPlace,Brazil,-28.4667,-49.0069,1,22245.0,populated_place,303288000.0,106422.0,False,South America
South America,4238,Montes Claros,PopulatedPlace,Brazil,-16.7306,-43.8639,1,24081.0,populated_place,3568940000.0,413487.0,False,South America
South America,4239,Pativilca,PopulatedPlace,Peru,-10.6958,-77.7742,1,5495.0,populated_place,,47827.0,False,South America
South America,4240,Department of Cajamarca,Region,Peru,-6.61,-78.78,1,6052.0,populated_place,33317500000.0,1341012.0,False,South America
South America,4241,Lanús Partido,Region,Argentina,-34.7,-58.4,1,10930.0,populated_place,45000000.0,453500.0,False,South America
South America,4242,Callao District,Region,Peru,-12.0523,-77.1391,1,6341.0,populated_place,45650000.0,451260.0,False,South America
South America,4243,Calca Province,Region,Peru,-13.3193,-71.9547,1,5180.0,populated_place,4414490000.0,65407.0,False,South America
South America,4244,Cultural Complex of the Republic,Building,Brazil,-15.7968,-47.879,1,7947.0,structure,,,True,South America
South America,4245,"Bento Ribeiro, Rio de Janeiro",PopulatedPlace,Brazil,-22.8672,-43.3608,0,5217.0,populated_place,,43707.0,False,South America
South America,4246,Buenos Aires Province,Region,Argentina,-33.7,-61.0,1,288302.0,populated_place,307571000000.0,15625084.0,False,South America
South America,4247,Máncora,PopulatedPlace,Peru,-4.10556,-81.0472,1,25334.0,populated_place,,10547.0,True,South America
South America,4248,Camaragibe,PopulatedPlace,Brazil,-8.02194,-34.9808,1,5271.0,populated_place,51257000.0,158899.0,True,South America
South America,4249,Bragança Paulista,PopulatedPlace,Brazil,-22.9531,-46.5422,1,21749.0,populated_place,512600000.0,170533.0,False,South America
South America,4250,Department of Cuzco,Region,Peru,-13.26,-72.11,1,10316.0,populated_place,71986000000.0,1205527.0,False,South America
South America,4251,Rio de Janeiro,PopulatedPlace,Brazil,-22.9114,-43.2059,1,2774490.0,populated_place,1221000000.0,6747815.0,False,South America
South America,4252,Barreirinhas,PopulatedPlace,Brazil,-2.75,-42.8333,1,6142.0,populated_place,,63217.0,False,South America
South America,4253,Department of Moquegua,Region,Peru,-16.8,-70.8,1,14175.0,populated_place,15734000000.0,174863.0,False,South America
South America,4254,Uruguaiana,PopulatedPlace,Brazil,-29.755,-57.0878,1,18122.0,populated_place,5702100000.0,126866.0,False,South America
South America,4255,Estadio Ciudad de Lanús – Néstor Díaz Pérez,Stadium,Argentina,-34.7177,-58.3838,1,22342.0,structure,,,False,South America
South America,4256,Calçoene,PopulatedPlace,Brazil,2.49778,-50.9489,1,8543.0,populated_place,14269000000.0,11306.0,False,South America
South America,4257,Caruaru,PopulatedPlace,Brazil,-8.28278,-35.9758,1,22607.0,populated_place,920610000.0,365278.0,False,South America
South America,4258,Garanhuns,PopulatedPlace,Brazil,-8.89028,-36.4928,1,10747.0,populated_place,472462000.0,140577.0,False,South America
South America,4259,Chinchero District,Region,Peru,-13.3911,-72.0478,1,16591.0,populated_place,94570000.0,10477.0,False,South America
South America,4260,Uspallata,PopulatedPlace,Argentina,-32.5667,-69.3167,1,10787.0,populated_place,,3439.0,False,South America
South America,4261,Lobos,PopulatedPlace,Argentina,-35.1833,-59.0833,1,15104.0,populated_place,,31190.0,True,South America
South America,4262,Department of Junín,Region,Peru,-11.48,-74.98,1,8950.0,populated_place,44197200000.0,1246038.0,False,South America
South America,4263,General Pico,PopulatedPlace,Argentina,-35.6667,-63.7333,1,9683.0,populated_place,,56795.0,True,South America
South America,4264,Araucária,PopulatedPlace,Brazil,-25.4167,-49.25,1,6739.0,populated_place,469240000.0,146214.0,False,South America
South America,4265,Department of Ayacucho,Region,Peru,-13.1631,-74.2244,1,7942.0,populated_place,43814800000.0,616176.0,False,South America
South America,4266,"San Rafael, Mendoza",PopulatedPlace,Argentina,-34.6,-68.3333,1,22263.0,populated_place,,118009.0,False,South America
South America,4267,"Miramar, Buenos Aires",PopulatedPlace,Argentina,-38.2667,-57.8333,1,12033.0,populated_place,,30100.0,False,South America
South America,4268,"Department of Amazonas, Peru",Region,Peru,-6.22,-77.85,1,10727.0,populated_place,39249100000.0,379384.0,False,South America
South America,4269,Cerro de Pasco,PopulatedPlace,Peru,-10.6864,-76.2625,1,59395.0,populated_place,,58899.0,False,South America
South America,4270,"San Martín, Mendoza",PopulatedPlace,Argentina,-33.0806,-68.4706,1,5510.0,populated_place,1504000000.0,79476.0,True,South America
South America,4271,Bauru,PopulatedPlace,Brazil,-22.315,-49.0608,1,40568.0,populated_place,667680000.0,379297.0,False,South America
South America,4272,Vespasiano,PopulatedPlace,Brazil,-19.6919,-43.9228,1,7419.0,populated_place,70108000000.0,129765.0,False,South America
South America,4273,Barra Mansa,PopulatedPlace,Brazil,-22.5439,-44.1708,1,10042.0,populated_place,547133000.0,184833.0,False,South America
South America,4274,Casa de Tucumán,Building,Argentina,-26.8333,-65.2039,1,10139.0,structure,,,True,South America
South America,4275,Cajueiro da Praia,PopulatedPlace,Brazil,-2.92778,-41.3358,1,5099.0,populated_place,271348000.0,7674.0,False,South America
South America,4276,"Southeast Region, Brazil",Region,Brazil,-23.55,-46.6333,1,115094.0,populated_place,924511000000.0,89012240.0,False,South America
South America,4277,Bahia,PopulatedPlace,Brazil,-12.0,-41.0,1,419517.0,populated_place,565733000000.0,14016906.0,True,South America
South America,4278,Federal University of Pelotas,ArchitecturalStructure,Brazil,-31.7814,-52.3235,1,7780.0,structure,,,False,South America
South America,4279,Los Toldos,PopulatedPlace,Argentina,-34.9833,-61.0333,1,23453.0,populated_place,,13462.0,False,South America
South America,4280,Frederico Westphalen,PopulatedPlace,Brazil,-27.3667,-53.4,1,5008.0,populated_place,264500000.0,31498.0,False,South America
South America,4281,Belo Horizonte,PopulatedPlace,Brazil,-19.9167,-43.9333,1,616926.0,populated_place,330900000.0,2721564.0,False,South America
South America,4282,Catedral Metropolitana Ortodoxa,HistoricBuilding,Brazil,-23.5756,-46.6402,1,11350.0,structure,,,False,South America
South America,4283,González Catán,PopulatedPlace,Argentina,-34.7667,-58.6167,1,8863.0,populated_place,,163815.0,False,South America
South America,4284,Salar de Arizaro,BodyOfWater,Argentina,-24.723,-67.738,1,36987.0,natural_place,1600000000.0,,True,South America
South America,4285,"Concordia, Entre Ríos",PopulatedPlace,Argentina,-31.4,-58.0333,1,22877.0,populated_place,3259000.0,149450.0,True,South America
South America,4286,Paço de São Cristóvão,Building,Brazil,-22.9056,-43.2258,1,69000.0,structure,,,False,South America
South America,4287,Mogi Guaçu,PopulatedPlace,Brazil,-22.3719,-46.9419,1,7524.0,populated_place,813000000.0,153033.0,False,South America
South America,4288,Viamão,PopulatedPlace,Brazil,-30.0808,-51.0228,1,7979.0,populated_place,1494260000.0,256302.0,True,South America
South America,4289,Lomas de Zamora Partido,PopulatedPlace,Argentina,-34.7667,-58.3833,1,7790.0,populated_place,89000000.0,613192.0,False,South America
South America,4290,"Várzea Grande, Mato Grosso",PopulatedPlace,Brazil,-15.6469,-56.1328,1,8361.0,populated_place,938057000.0,287526.0,True,South America
South America,4291,"Castro, Paraná",PopulatedPlace,Brazil,-24.7908,-50.0119,1,5971.0,populated_place,,71809.0,True,South America
South America,4292,"Brusque, Santa Catarina",PopulatedPlace,Brazil,-27.0949,-48.9148,1,16244.0,populated_place,284749000.0,137689.0,False,South America
South America,4293,"Miramar, Córdoba",PopulatedPlace,Argentina,-30.915,-62.6753,1,6122.0,populated_place,,1979.0,False,South America
South America,4294,Guarapiranga,Dam,Brazil,-23.7269,-46.7352,1,20782.0,structure,,,False,South America
South America,4295,"Santa Luzia, Minas Gerais",PopulatedPlace,Brazil,-19.77,-43.8506,1,5352.0,populated_place,233700000.0,220444.0,True,South America
South America,4296,Lunahuaná,PopulatedPlace,Peru,-12.9636,-76.1411,1,6064.0,populated_place,500330000.0,4393.0,False,South America
South America,4297,"La Victoria District, Lima",Region,Peru,-12.065,-76.0311,1,11620.0,populated_place,8740000.0,189593.0,False,South America
South America,4298,Laurie Island,Island,Argentina,-60.7286,-44.5181,1,12944.0,populated_place,86000000.0,28.0,False,South America
South America,4299,Punta Alta,PopulatedPlace,Argentina,-38.88,-62.075,1,10782.0,populated_place,,58315.0,False,South America
South America,4300,"Santo Tomé, Corrientes",PopulatedPlace,Argentina,-28.55,-56.05,1,5094.0,populated_place,,23299.0,False,South America
South America,4301,"Rio Verde, Goiás",PopulatedPlace,Brazil,-17.745,-50.9167,1,20146.0,populated_place,8388200000.0,241518.0,True,South America
South America,4302,San Fernando de la Buena Vista,Region,Argentina,-34.4403,-58.5578,1,8779.0,populated_place,,145165.0,True,South America
South America,4303,"Boa Vista, Roraima",PopulatedPlace,Brazil,2.81944,-60.6714,1,93760.0,populated_place,5687020000.0,419652.0,False,South America
South America,4304,Petrópolis,PopulatedPlace,Brazil,-22.505,-43.1789,1,130065.0,populated_place,795798000.0,306678.0,False,South America
South America,4305,Araguaína,PopulatedPlace,Brazil,-7.19083,-48.2069,1,13482.0,populated_place,3920100000.0,183381.0,False,South America
South America,4306,Barra do Piraí,PopulatedPlace,Brazil,-22.47,-43.8258,1,9010.0,populated_place,578471000.0,100764.0,False,South America
South America,4307,Praia Grande,PopulatedPlace,Brazil,-24.0061,-46.4028,1,18392.0,populated_place,149250000.0,330845.0,False,South America
South America,4308,"Morumbi, São Paulo",PopulatedPlace,Brazil,-23.5962,-46.7043,1,18338.0,populated_place,11400000.0,32281.0,False,South America
South America,4309,Cianorte,PopulatedPlace,Brazil,-23.6167,-52.6167,1,6962.0,populated_place,811700000.0,83816.0,False,South America
South America,4310,Holambra,PopulatedPlace,Brazil,-22.6331,-47.0556,1,19615.0,populated_place,65580000.0,15272.0,True,South America
South America,4311,Caraz,PopulatedPlace,Peru,-9.04444,-77.8078,1,8590.0,populated_place,246520000.0,14250.0,True,South America
South America,4312,San Borja District,Region,Peru,-12.1,-77.0167,1,13492.0,populated_place,9960000.0,130883.0,True,South America
South America,4313,Santa Bárbara d'Oeste,PopulatedPlace,Brazil,-22.7544,-47.4142,1,23744.0,populated_place,271030000.0,194390.0,False,South America
South America,4314,"Tietê, São Paulo",PopulatedPlace,Brazil,-23.1019,-47.7147,1,8559.0,populated_place,404400000.0,42517.0,False,South America
South America,4315,Campo das Vertentes (mesoregion),Region,Brazil,-21.2167,-43.7667,1,5547.0,populated_place,12563700000.0,546007.0,True,South America
South America,4316,Aparecida,PopulatedPlace,Brazil,-22.8472,-45.23,1,30409.0,populated_place,121080000.0,36185.0,True,South America
South America,4317,Callao,PopulatedPlace,Peru,-12.0333,-77.1333,1,144479.0,populated_place,147850000.0,1300000.0,False,South America
South America,4318,Honório Gurgel,PopulatedPlace,Brazil,-22.8458,-43.3572,0,7090.0,populated_place,137000000.0,21989.0,False,South America
South America,4319,"Jesús María District, Lima",Region,Peru,-12.0783,-77.0481,1,9852.0,populated_place,4570000.0,83905.0,False,South America
South America,4320,Canaã,PopulatedPlace,Brazil,-20.6858,-42.62,1,5557.0,populated_place,175000000.0,4548.0,False,South America
South America,4321,Botafogo,PopulatedPlace,Brazil,-22.95,-43.1842,1,47652.0,populated_place,4800000.0,82890.0,True,South America
South America,4322,Yanahuara District,Region,Peru,-16.3874,-71.5421,1,5001.0,populated_place,2200000.0,20021.0,True,South America
South America,4323,Ica Province,Region,Peru,-14.0667,-75.7333,1,5677.0,populated_place,7894250000.0,297771.0,True,South America
South America,4324,"Garibaldi, Rio Grande do Sul",PopulatedPlace,Brazil,-29.2889,-51.5642,1,7423.0,populated_place,169700000.0,35440.0,False,South America
South America,4325,"Asia District, Peru",Region,Peru,-12.7786,-76.5567,1,7294.0,populated_place,279360000.0,9784.0,False,South America
South America,4326,Cordillera Blanca,MountainRange,Peru,-9.12139,-77.6089,1,48338.0,natural_place,,,False,South America
South America,4327,Putumayo Province,Region,Peru,-4.57,-73.78,1,5291.0,populated_place,45927900000.0,7780.0,False,South America
South America,4328,Savassi,PopulatedPlace,Brazil,-19.9383,-43.9358,1,5983.0,populated_place,,11772.0,False,South America
South America,4329,Villa Gobernador Gálvez,PopulatedPlace,Argentina,-33.0256,-60.6336,0,7634.0,populated_place,,74509.0,False,South America
South America,4330,Villa La Angostura,PopulatedPlace,Argentina,-40.7625,-71.6463,1,43108.0,populated_place,79600000.0,11063.0,False,South America
South America,4331,Capilla del Monte,PopulatedPlace,Argentina,-30.85,-64.5167,1,7845.0,populated_place,,11281.0,False,South America
South America,4332,Lake Sibinacocha,BodyOfWater,Peru,-13.8567,-71.025,1,5692.0,natural_place,,,False,South America
South America,4333,Caieiras,PopulatedPlace,Brazil,-23.3644,-46.7408,1,19528.0,populated_place,97640000.0,102775.0,True,South America
South America,4334,Estadio Mario Alberto Kempes,Stadium,Argentina,-31.369,-64.2462,1,76819.0,structure,,,False,South America
South America,4335,"Tupã, São Paulo",PopulatedPlace,Brazil,-21.9347,-50.5136,1,5799.0,populated_place,628000000.0,65570.0,False,South America
South America,4336,Itamaraty Palace,Building,Brazil,-15.801,-47.867,1,34361.0,structure,,,False,South America
South America,4337,Gran Hotel Bolivar,Building,Peru,-12.0508,-77.0354,1,6580.0,structure,,,False,South America
South America,4338,Quilmes Partido,Region,Argentina,-34.7167,-58.2667,1,5875.0,populated_place,125000000.0,580829.0,True,South America
South America,4339,Remedios de Escalada,PopulatedPlace,Argentina,-34.7167,-58.4,1,6388.0,populated_place,,81465.0,True,South America
South America,4340,Cornélio Procópio,PopulatedPlace,Brazil,-23.1333,-50.65,1,5571.0,populated_place,635100000000.0,47842.0,False,South America
South America,4341,Cipolletti,PopulatedPlace,Argentina,-38.9333,-67.9833,1,15029.0,populated_place,52547800000.0,87492.0,False,South America
South America,4342,San Juan de Miraflores,Region,Peru,-12.1514,-76.97,1,9937.0,populated_place,23980000.0,355219.0,False,South America
South America,4343,Primavera do Leste,PopulatedPlace,Brazil,-15.5278,-54.3458,1,5098.0,populated_place,5472210000.0,63092.0,False,South America
South America,4344,Catas Altas,PopulatedPlace,Brazil,-20.075,-43.4078,1,5179.0,populated_place,240042000.0,5465.0,False,South America
South America,4345,San Juan de Lurigancho,Region,Peru,-12.0333,-77.0167,1,23588.0,populated_place,131250000.0,1225093.0,True,South America
South America,4346,Cinco Saltos,PopulatedPlace,Argentina,-38.8167,-68.0667,1,16536.0,populated_place,,22790.0,False,South America
South America,4347,Coronel Fabriciano,PopulatedPlace,Brazil,-19.5189,-42.6289,1,7681.0,populated_place,221252000.0,110290.0,False,South America
South America,4348,Manaus,PopulatedPlace,Brazil,-3.1,-60.0167,1,674313.0,populated_place,11401100000.0,2219580.0,False,South America
South America,4349,Tilcara,PopulatedPlace,Argentina,-23.5667,-65.3667,1,12133.0,populated_place,1200000.0,6249.0,True,South America
South America,4350,Umuarama,PopulatedPlace,Brazil,-23.7658,-53.325,1,10320.0,populated_place,1227420000.0,112500.0,False,South America
South America,4351,Embalse Nuclear Power Station,PowerStation,Argentina,-32.232,-64.443,1,13037.0,structure,,,True,South America
South America,4352,Estadio Gasómetro,Stadium,Argentina,-34.635,-58.4235,1,11631.0,structure,,,False,South America
South America,4353,Catalão,PopulatedPlace,Brazil,-18.17,-47.9419,1,11497.0,populated_place,3821460000.0,110983.0,False,South America
South America,4354,Boedo,PopulatedPlace,Argentina,-34.6333,-58.4167,1,17957.0,populated_place,2600000.0,48231.0,False,South America
South America,4355,Concepción del Uruguay,PopulatedPlace,Argentina,-32.4833,-58.2333,1,18774.0,populated_place,,72528.0,False,South America
South America,4356,Pernambuco,PopulatedPlace,Brazil,-8.33333,-37.8,1,228829.0,populated_place,98311600000.0,8796448.0,False,South America
South America,4357,"Perito Moreno, Santa Cruz",PopulatedPlace,Argentina,-46.5886,-70.9242,0,12871.0,populated_place,,4617.0,False,South America
South America,4358,Carauari,PopulatedPlace,Brazil,-4.88278,-66.8958,1,5416.0,populated_place,,28508.0,True,South America
South America,4359,"Salto, Buenos Aires",PopulatedPlace,Argentina,-34.2833,-60.2333,1,5322.0,populated_place,,32653.0,False,South America
South America,4360,Poços de Caldas,PopulatedPlace,Brazil,-21.7878,-46.5608,1,27907.0,populated_place,546958000.0,168641.0,False,South America
South America,4361,Puerto Pirámides,PopulatedPlace,Argentina,-42.5667,-64.2833,1,8168.0,populated_place,,565.0,False,South America
South America,4362,Gramado,PopulatedPlace,Brazil,-29.4047,-50.8764,1,130705.0,populated_place,237000000.0,36555.0,False,South America
South America,4363,Pouso Alegre,PopulatedPlace,Brazil,-22.2281,-45.9336,1,13482.0,populated_place,542797000.0,152549.0,False,South America
South America,4364,Estadio Libertadores de América,Stadium,Argentina,-34.6703,-58.371,1,71606.0,structure,,,False,South America
South America,4365,Aparecida de Goiânia,PopulatedPlace,Brazil,-16.8228,-49.2256,1,9230.0,populated_place,290100000.0,590146.0,False,South America
South America,4366,"Iglesia de la Compañía de Jesús, Cusco",HistoricBuilding,Peru,-13.5174,-71.9782,1,12485.0,structure,,,False,South America
South America,4367,Department of Apurímac,Region,Peru,-14.1667,-72.7556,1,7169.0,populated_place,20895800000.0,405759.0,False,South America
South America,4368,Ciudad Evita,PopulatedPlace,Argentina,-34.7167,-58.5333,0,21783.0,populated_place,22300000.0,68650.0,True,South America
South America,4369,Rio de Contas,PopulatedPlace,Brazil,-13.5789,-41.8108,1,5928.0,populated_place,1115250000.0,12878.0,False,South America
South America,4370,Lake Parón,Lake,Peru,-8.99167,-77.6833,1,11081.0,natural_place,,,True,South America
South America,4371,Puno,PopulatedPlace,Peru,-15.8433,-70.0236,1,119393.0,populated_place,20280000.0,128637.0,False,South America
South America,4372,Caucaia,PopulatedPlace,Brazil,-3.73278,-38.6558,1,7554.0,populated_place,1227900000.0,365212.0,True,South America
South America,4373,Petrolina,PopulatedPlace,Brazil,-9.39278,-40.5078,1,28276.0,populated_place,4756800000.0,354317.0,False,South America
South America,4374,"Córdoba Province, Argentina",Region,Argentina,-31.4167,-64.1833,1,127622.0,populated_place,165321000000.0,3308876.0,False,South America
South America,4375,"Lins, São Paulo",PopulatedPlace,Brazil,-21.6786,-49.7425,1,8461.0,populated_place,570000000.0,78503.0,True,South America
South America,4376,Ate District,Region,Peru,-12.0103,-76.87,1,9529.0,populated_place,77720000.0,702814.0,False,South America
South America,4377,Santo Ângelo,PopulatedPlace,Brazil,-28.2833,-54.25,1,7629.0,populated_place,679340000.0,77568.0,False,South America
South America,4378,"Bernardo de Irigoyen, Misiones",PopulatedPlace,Argentina,-26.25,-53.9833,1,12354.0,populated_place,1064000000.0,10889.0,False,South America
South America,4379,Cachoeira do Sul,PopulatedPlace,Brazil,-30.0392,-52.8939,1,5282.0,populated_place,3715000000.0,81869.0,True,South America
South America,4380,Goiana,PopulatedPlace,Brazil,-7.56083,-35.0028,1,17204.0,populated_place,501170000.0,80055.0,False,South America
South America,4381,Barranco District,Region,Peru,-12.1417,-77.0167,1,30963.0,populated_place,3330000.0,36465.0,False,South America
South America,4382,Cerro Torre,Mountain,Argentina,-49.2928,-73.0983,1,161317.0,natural_place,,,False,South America
South America,4383,"Aveiro, Pará",PopulatedPlace,Brazil,-3.61667,-55.3167,1,5340.0,populated_place,,16404.0,False,South America
South America,4384,Chorrillos District,Region,Peru,-12.1864,-77.0211,1,14812.0,populated_place,38940000.0,367101.0,False,South America
