name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Bicas,PopulatedPlace,Brazil,-21.725,-43.0589,1,13460.0,populated_place,139538000000.0,14554.0,False,South America
Parque Patricios,PopulatedPlace,Argentina,-34.6333,-58.4,1,15638.0,populated_place,3800000.0,40885.0,False,South America
Magé,PopulatedPlace,Brazil,-22.6528,-43.0408,1,11889.0,populated_place,385700000.0,246433.0,False,South America
Granito,PopulatedPlace,Brazil,-7.71583,-39.615,1,6692.0,populated_place,522000000.0,7537.0,True,South America
"San Francisco, Córdoba",PopulatedPlace,Argentina,-31.4356,-62.0714,0,13565.0,populated_place,,61750.0,False,South America
Department of Tacna,Region,Peru,-17.6,-70.2,1,11647.0,populated_place,16075900000.0,274496.0,False,South America
Santana de Parnaíba,PopulatedPlace,Brazil,-23.4439,-46.9178,1,9201.0,populated_place,179950000.0,142301.0,False,South America
Santana do Livramento,PopulatedPlace,Brazil,-30.8775,-55.5331,1,16072.0,populated_place,6950370000.0,76321.0,False,South America
Joinville,PopulatedPlace,Brazil,-26.3204,-48.8437,1,117733.0,populated_place,1131000000.0,597658.0,True,South America
Santa Maria de Jetibá,PopulatedPlace,Brazil,-20.0408,-40.7458,1,8796.0,populated_place,735552000.0,41015.0,False,South America
Caçador,PopulatedPlace,Brazil,-26.775,-51.015,1,15536.0,populated_place,984285000.0,79313.0,False,South America
"Longchamps, Buenos Aires",PopulatedPlace,Argentina,-34.85,-58.3833,0,5463.0,populated_place,,47622.0,False,South America
San Martín de los Andes,PopulatedPlace,Argentina,-40.1667,-71.35,1,47881.0,populated_place,140000000.0,23519.0,False,South America
Morretes,PopulatedPlace,Brazil,-25.4769,-48.8339,1,8300.0,populated_place,648580000.0,16446.0,False,South America
"Montenegro, Rio Grande do Sul",PopulatedPlace,Brazil,-29.6889,-51.4608,1,6272.0,populated_place,,65721.0,True,South America
Bombinhas,PopulatedPlace,Brazil,-27.1378,-48.5169,1,6909.0,populated_place,34489000.0,20335.0,False,South America
Palácio da Alvorada,Building,Brazil,-15.7928,-47.8222,1,116284.0,structure,,,False,South America
"Barcelos, Amazonas",PopulatedPlace,Brazil,-0.975,-62.9239,1,9718.0,populated_place,122476000000.0,27638.0,True,South America
Caxambu,PopulatedPlace,Brazil,-21.9769,-44.9328,1,5676.0,populated_place,100203000.0,21566.0,True,South America
Camaçari,PopulatedPlace,Brazil,-12.6978,-38.3239,1,14773.0,populated_place,784658000.0,304302.0,False,South America
Lucas do Rio Verde,PopulatedPlace,Brazil,-13.0719,-55.9192,1,8445.0,populated_place,3663990000.0,67620.0,False,South America
"Trancoso, Bahia",Region,Brazil,-16.5906,-39.0958,1,33477.0,populated_place,278000000.0,11.0,True,South America
Sierras de Córdoba,NaturalPlace,Argentina,-31.5,-65.0,1,13817.0,natural_place,,,False,South America
Peruíbe,PopulatedPlace,Brazil,-24.3231,-47.0022,1,9360.0,populated_place,324550000.0,69001.0,False,South America
"Planaltina, Federal District",Region,Brazil,-15.6192,-47.6525,1,7229.0,populated_place,1534690000.0,164939.0,True,South America
Fernando de Noronha,Island,Brazil,-3.855,-32.425,1,404828.0,populated_place,26000000.0,3101.0,False,South America
"Rufino, Santa Fe",PopulatedPlace,Argentina,-34.2667,-62.7,1,5010.0,populated_place,1021000000.0,18980.0,True,South America
"Colares, Pará",PopulatedPlace,Brazil,-0.936944,-48.2819,1,7163.0,populated_place,609776000.0,12131.0,False,South America
Chachapoyas Province,Region,Peru,-6.33333,-77.8,1,5643.0,populated_place,3312370000.0,49573.0,False,South America
"Candelária, Rio Grande do Sul",PopulatedPlace,Brazil,-29.6689,-52.7889,1,7178.0,populated_place,943731000.0,31421.0,False,South America
Paulínia,PopulatedPlace,Brazil,-22.7611,-47.1542,1,13034.0,populated_place,138780000.0,112003.0,False,South America
"Santa Maria, Rio Grande do Sul",PopulatedPlace,Brazil,-29.6833,-53.8,1,33930.0,populated_place,1823100000.0,283677.0,False,South America
"Bonito, Mato Grosso do Sul",PopulatedPlace,Brazil,-21.1333,-56.4833,1,28494.0,populated_place,4934000000.0,22190.0,False,South America
"San Miguel District, Lima",Region,Peru,-12.0772,-77.0928,1,8212.0,populated_place,10720000.0,155384.0,False,South America
"Moreno, Buenos Aires",PopulatedPlace,Argentina,-34.65,-58.7833,1,11207.0,populated_place,,148290.0,True,South America
Barueri,PopulatedPlace,Brazil,-23.5111,-46.8764,1,30187.0,populated_place,65705000.0,276982.0,False,South America
Canindé de São Francisco,PopulatedPlace,Brazil,-9.64194,-37.7878,1,6073.0,populated_place,902200000.0,30402.0,False,South America
"Valentín Alsina, Buenos Aires",PopulatedPlace,Argentina,-34.6667,-58.4167,1,8592.0,populated_place,,41155.0,False,South America
"Gama, Federal District",Region,Brazil,-16.0194,-48.0669,1,32914.0,populated_place,27634000.0,127121.0,False,South America
Ushuaia Department,Region,Argentina,-54.8161,-68.3236,1,7135.0,populated_place,9390000000.0,56956.0,False,South America
Criciúma,PopulatedPlace,Brazil,-28.6778,-49.37,1,28061.0,populated_place,235628000.0,217311.0,False,South America
"Huari, Peru",PopulatedPlace,Peru,-9.36889,-77.2369,1,6444.0,populated_place,,9700.0,True,South America
"Santa Cruz Province, Argentina",Region,Argentina,-48.62,-70.01,1,90930.0,populated_place,243943000000.0,273964.0,False,South America
Castrolanda,PopulatedPlace,Brazil,-24.7932,-49.9449,1,5888.0,populated_place,50000000.0,355.0,False,South America
Casa Rosada,Building,Argentina,-34.6081,-58.3703,1,186167.0,structure,,,False,South America
Capitán Bermúdez,PopulatedPlace,Argentina,-32.8167,-60.7167,1,11283.0,populated_place,12000000.0,29218.0,True,South America
Paranoá Lake,Lake,Brazil,-15.7806,-47.8225,1,17576.0,natural_place,48000000.0,,False,South America
Urupema,PopulatedPlace,Brazil,-27.9528,-49.8731,1,11367.0,populated_place,353000000.0,2459.0,False,South America
Greater Belo Horizonte,PopulatedPlace,Brazil,-19.9167,-43.9333,1,32472.0,populated_place,,6006887.0,False,South America
"Tumbes, Peru",PopulatedPlace,Peru,-3.57083,-80.4597,1,29114.0,populated_place,1800150000.0,96946.0,False,South America
Villa Fiorito,PopulatedPlace,Argentina,-34.7,-58.45,1,38579.0,populated_place,,42904.0,False,South America
Department of Puno,Region,Peru,-15.07,-70.12,1,9395.0,populated_place,66997000000.0,1172697.0,False,South America
Caçapava,PopulatedPlace,Brazil,-23.1008,-45.7069,1,5791.0,populated_place,368990000.0,95018.0,False,South America
Department of Piura,Region,Peru,-4.99,-80.41,1,7765.0,populated_place,35892500000.0,1856809.0,False,South America
Avellaneda,PopulatedPlace,Argentina,-34.6625,-58.3678,1,77961.0,populated_place,,342677.0,False,South America
Lomas del Mirador,PopulatedPlace,Argentina,-34.6667,-58.5297,1,5187.0,populated_place,5500000.0,51488.0,False,South America
"Miranda, Mato Grosso do Sul",PopulatedPlace,Brazil,-20.2408,-56.3778,1,7893.0,populated_place,5478630000.0,28220.0,False,South America
Limón Dam,Dam,Peru,-5.91667,-79.3253,0,16248.0,structure,,,False,South America
Breña,Region,Peru,-12.0703,-77.0625,1,5562.0,populated_place,3220000.0,85343.0,True,South America
"Equador, Rio Grande do Norte",PopulatedPlace,Brazil,-6.945,-36.7178,1,5551.0,populated_place,264983000.0,6054.0,False,South America
Monte Hermoso,PopulatedPlace,Argentina,-38.9833,-61.3,1,6942.0,populated_place,,5394.0,False,South America
Sucupira,PopulatedPlace,Brazil,-11.9928,-48.9708,0,6811.0,populated_place,,1986.0,False,South America
Villa Carlos Paz,PopulatedPlace,Argentina,-31.4,-64.5167,1,21340.0,populated_place,26630000.0,75315.0,False,South America
Estadio San Juan del Bicentenario,Stadium,Argentina,-31.6119,-68.5275,1,16097.0,structure,,,False,South America
Berazategui,PopulatedPlace,Argentina,-34.7167,-58.25,1,17943.0,populated_place,,167498.0,False,South America
"Bento Gonçalves, Rio Grande do Sul",PopulatedPlace,Brazil,-29.1708,-51.5189,1,18478.0,populated_place,382513000.0,121803.0,False,South America
Moquegua,PopulatedPlace,Peru,-17.2,-70.9333,1,24215.0,populated_place,3949000000.0,69882.0,False,South America
Tunuyán,PopulatedPlace,Argentina,-33.5667,-69.0167,1,5363.0,populated_place,,49132.0,False,South America
Cathedral of La Plata,HistoricBuilding,Argentina,-34.9228,-57.9561,1,19371.0,structure,,,False,South America
Vila Velha,PopulatedPlace,Brazil,-20.3364,-40.2936,1,38396.0,populated_place,210000000.0,501325.0,False,South America
Puno Province,Region,Peru,-15.8433,-70.0236,1,6957.0,populated_place,6494760000.0,219494.0,False,South America
Navy Petty-Officers School,Building,Argentina,-34.5384,-58.4636,1,16812.0,structure,,,False,South America
San Isidro Partido,Region,Argentina,-34.4667,-58.5,1,7311.0,populated_place,51440000.0,291608.0,False,South America
Méier,PopulatedPlace,Brazil,-22.9014,-43.2822,0,5163.0,populated_place,,50.0,False,South America
General Pueyrredón Partido,PopulatedPlace,Argentina,-37.9833,-57.5333,1,5753.0,populated_place,1453440000.0,564056.0,False,South America
Chuí,PopulatedPlace,Brazil,-33.6911,-53.4567,1,11940.0,populated_place,203000000.0,6770.0,True,South America
Bell Ville,PopulatedPlace,Argentina,-32.6333,-62.6833,1,12947.0,populated_place,41770000.0,33835.0,False,South America
"Santa Cruz, Rio de Janeiro",PopulatedPlace,Brazil,-22.9203,-43.685,1,8984.0,populated_place,125044000.0,217333.0,False,South America
Macaé,PopulatedPlace,Brazil,-22.3708,-41.7869,1,24411.0,populated_place,1214700000.0,261501.0,False,South America
Coronel Pringles,PopulatedPlace,Argentina,-37.9667,-61.0167,1,11941.0,populated_place,,20263.0,False,South America
Chubut Province,Region,Argentina,-43.3,-65.1,1,246175.0,populated_place,224686000000.0,509108.0,False,South America
"Comas District, Lima",Region,Peru,-11.9333,-77.0667,1,11245.0,populated_place,48750000.0,586912.0,True,South America
Boulogne Sur Mer,PopulatedPlace,Argentina,-34.5,-58.5667,1,36119.0,populated_place,,73496.0,False,South America
Chos Malal,PopulatedPlace,Argentina,-37.3833,-70.2667,1,5767.0,populated_place,,13092.0,False,South America
Burzaco,PopulatedPlace,Argentina,-34.8167,-58.3667,1,6820.0,populated_place,,98859.0,True,South America
Barra do Garças,PopulatedPlace,Brazil,-15.89,-52.2567,1,5899.0,populated_place,,61135.0,False,South America
"Goiás, Goiás",PopulatedPlace,Brazil,15.0,56.0,1,14231.0,populated_place,3108000000.0,22381.0,False,South America
Huancayo Province,Region,Peru,-12.0667,-75.2167,1,5574.0,populated_place,3558100000.0,545615.0,False,South America
Caleta Olivia,PopulatedPlace,Argentina,-46.4333,-67.5333,1,9071.0,populated_place,55000000.0,51733.0,False,South America
"San Juan Province, Argentina",Region,Argentina,-30.87,-68.98,1,45450.0,populated_place,89651000000.0,681055.0,False,South America
Três Lagoas,PopulatedPlace,Brazil,-20.7511,-51.6783,1,12407.0,populated_place,10206400000.0,123281.0,False,South America
Eldorado do Sul,PopulatedPlace,Brazil,-30.0839,-51.6158,1,5892.0,populated_place,,41902.0,True,South America
Itaparica Island,Island,Brazil,-12.9833,-38.6667,1,6297.0,populated_place,146000000.0,55000.0,True,South America
Ribeirão Pires,PopulatedPlace,Brazil,-23.7153,-46.4194,1,28422.0,populated_place,99100000.0,124159.0,False,South America
Lençóis,PopulatedPlace,Brazil,-12.5628,-41.39,1,8973.0,populated_place,1277000000.0,11499.0,False,South America
"Glew, Buenos Aires",PopulatedPlace,Argentina,-34.8833,-58.3833,1,5829.0,populated_place,,57878.0,False,South America
Itaipu Dam,Dam,Brazil,-25.4081,-54.5889,1,423752.0,structure,,,True,South America
Río Negro Province,Region,Argentina,-40.8,-63.0,1,85812.0,populated_place,203013000000.0,638645.0,False,South America
Greater Manaus,PopulatedPlace,Brazil,-3.1,-60.0167,1,6829.0,populated_place,127288000000000.0,2631239.0,False,South America
Manhuaçu,PopulatedPlace,Brazil,20.0,15.0,1,5179.0,populated_place,628000000.0,91169.0,True,South America
Catanduva,PopulatedPlace,Brazil,-21.1378,-48.9728,1,13734.0,populated_place,290590000.0,122497.0,True,South America
Prudentópolis,PopulatedPlace,Brazil,-25.2128,-50.9778,1,15316.0,populated_place,,52513.0,True,South America
Rocinha,PopulatedPlace,Brazil,-22.9886,-43.2483,1,194632.0,populated_place,1437200.0,69356.0,False,South America
Pucallpa,PopulatedPlace,Peru,-8.38333,-74.5167,1,61489.0,populated_place,,326040.0,False,South America
Vassouras,PopulatedPlace,Brazil,-22.4039,-43.6628,1,9088.0,populated_place,552438000.0,37083.0,True,South America
"Central-West Region, Brazil",Region,Brazil,-15.7797,-47.9306,1,66326.0,populated_place,1612080000000.0,16504303.0,False,South America
Ventanilla District,Region,Peru,-11.8556,-77.0736,1,6450.0,populated_place,73520000.0,315600.0,False,South America
"Campo Largo, Paraná",PopulatedPlace,Brazil,-25.4589,-49.5278,1,6772.0,populated_place,1243550000.0,133865.0,False,South America
Hortolândia,PopulatedPlace,Brazil,-22.8583,-47.22,1,12676.0,populated_place,62420000.0,222186.0,False,South America
"Cruzeiro do Sul, Acre",PopulatedPlace,Brazil,-7.63083,-72.67,1,12498.0,populated_place,7924940000.0,89072.0,False,South America
Argentine Antarctica,Region,Argentina,-75.0,-49.5,1,147522.0,populated_place,1461600000000.0,469.0,False,South America
San Luis Province,Region,Argentina,-33.3,-66.35,1,39414.0,populated_place,76748000000.0,432310.0,False,South America
Gavião Peixoto,PopulatedPlace,Brazil,-21.8389,-48.495,1,5363.0,populated_place,244000000.0,4815.0,False,South America
Corrientes Province,PopulatedPlace,Argentina,-28.66,-57.63,1,85158.0,populated_place,88199000000.0,992595.0,False,South America
"Santos, São Paulo",PopulatedPlace,Brazil,-23.9369,-46.325,1,159228.0,populated_place,280670000.0,433656.0,False,South America
"Sarandí, Buenos Aires",PopulatedPlace,Argentina,-34.6833,-58.3333,1,13156.0,populated_place,,60752.0,False,South America
Villa Gesell,PopulatedPlace,Argentina,-37.25,-56.9833,1,28587.0,populated_place,,31730.0,False,South America
"Victoria, Entre Ríos",PopulatedPlace,Argentina,-32.6167,-60.1667,1,6508.0,populated_place,,32411.0,False,South America
Horizontina,PopulatedPlace,Brazil,-27.6258,-54.3078,1,42242.0,populated_place,232476000000.0,19389.0,False,South America
San Ramón de la Nueva Orán,PopulatedPlace,Argentina,-23.1333,-64.3333,1,7582.0,populated_place,,76070.0,False,South America
Estadio 23 de Agosto,Stadium,Argentina,-24.1986,-65.2908,1,6834.0,structure,,,False,South America
Lake Sandoval,Lake,Peru,-12.6055,-69.0419,1,6246.0,natural_place,,,False,South America
Palácio Rio Negro,Building,Brazil,-22.5083,-43.1814,1,13110.0,structure,,,True,South America
Humahuaca,PopulatedPlace,Argentina,-23.2,-65.35,1,16382.0,populated_place,,11369.0,True,South America
Cieneguilla,Region,Peru,-12.0917,-76.775,1,6300.0,populated_place,240330000.0,40192.0,False,South America
Mazagão,PopulatedPlace,Brazil,-0.115,-51.2889,1,6444.0,populated_place,,22053.0,False,South America
Bellavista District,Region,Peru,-12.0624,-77.1286,1,5421.0,populated_place,4560000.0,74851.0,False,South America
Atucha Nuclear Power Plant,PowerStation,Argentina,-33.9672,-59.2075,1,16656.0,structure,,,False,South America
Cachoeiro de Itapemirim,PopulatedPlace,Brazil,-20.8489,-41.1128,1,14501.0,populated_place,864583000.0,210589.0,False,South America
Palace of the Argentine National Congress,Building,Argentina,-34.6097,-58.3926,1,30220.0,structure,,,False,South America
Matanza River,Stream,Argentina,-34.6325,-58.3461,1,15084.0,natural_place,,,False,South America
Cambé,PopulatedPlace,Brazil,-23.2758,-51.2778,1,5796.0,populated_place,495375000.0,107341.0,False,South America
Comodoro Rivadavia,PopulatedPlace,Argentina,-45.8647,-67.4808,1,165887.0,populated_place,548200000.0,182631.0,True,South America
"Canela, Rio Grande do Sul",PopulatedPlace,Brazil,-29.3617,-50.8156,1,15023.0,populated_place,254579000.0,45488.0,False,South America
Governador Celso Ramos,PopulatedPlace,Brazil,-27.315,-48.5589,1,5621.0,populated_place,,14606.0,False,South America
Bela Vista,PopulatedPlace,Brazil,-23.5603,-46.6486,1,9918.0,populated_place,2600000.0,63190.0,False,South America
Aracati,PopulatedPlace,Brazil,-4.56194,-37.77,1,6490.0,populated_place,1228060000.0,74975.0,False,South America
Attitude Baptist Church,HistoricBuilding,Brazil,-23.0072,-43.4318,1,5513.0,structure,,,False,South America
Mauá,PopulatedPlace,Brazil,-23.6678,-46.4608,1,13546.0,populated_place,62293000.0,477552.0,True,South America
Parque Chas,PopulatedPlace,Argentina,-34.585,-58.4794,1,5321.0,populated_place,1400000.0,18926.0,False,South America
Tibau do Sul,PopulatedPlace,Brazil,-6.18694,-35.0919,1,5108.0,populated_place,,14440.0,False,South America
Araranguá,PopulatedPlace,Brazil,-28.935,-49.4858,1,5843.0,populated_place,303299000000.0,68867.0,True,South America
Mercado Adolpho Lisboa,Building,Brazil,-3.13996,-60.023,1,6183.0,structure,,,False,South America
Varginha,PopulatedPlace,Brazil,-21.5517,-45.43,1,25404.0,populated_place,395647000.0,136602.0,False,South America
Ceará,PopulatedPlace,Brazil,-5.08,-39.65,1,151780.0,populated_place,146348000000.0,8452381.0,False,South America
Písac,PopulatedPlace,Peru,-13.4242,-71.8578,1,57188.0,populated_place,148250000.0,9796.0,False,South America
"Valença, Bahia",PopulatedPlace,Brazil,-13.37,-39.069,1,5293.0,populated_place,,97873.0,False,South America
"Rio Bonito, Rio de Janeiro",PopulatedPlace,Brazil,-22.7078,-42.6258,1,8160.0,populated_place,462156000.0,60573.0,False,South America
Sapucaia do Sul,PopulatedPlace,Brazil,-29.8389,-51.1439,1,14306.0,populated_place,58309000.0,141808.0,False,South America
Tres de Febrero Partido,Region,Argentina,-34.5981,-58.565,1,11454.0,populated_place,46000000.0,340071.0,False,South America
"Rio Claro, São Paulo",PopulatedPlace,Brazil,-22.4108,-47.5608,1,14154.0,populated_place,498422000.0,208008.0,False,South America
Rio do Sul,PopulatedPlace,Brazil,-27.2167,-49.65,1,10493.0,populated_place,260817000.0,72006.0,True,South America
"Cachi, Argentina",PopulatedPlace,Argentina,-25.1194,-66.162,1,14584.0,populated_place,,5254.0,False,South America
Valparaíso de Goiás,PopulatedPlace,Brazil,-16.0686,-47.9764,1,5261.0,populated_place,60950000.0,172135.0,False,South America
Rio de Janeiro (state),PopulatedPlace,Brazil,-22.9,-43.2,1,313927.0,populated_place,43696100000.0,15989929.0,False,South America
Valinhos,PopulatedPlace,Brazil,-22.9706,-46.9958,1,10659.0,populated_place,148540000.0,131210.0,False,South America
Pozuzo District,Region,Peru,-10.0696,-75.5507,1,6936.0,populated_place,1394400000.0,4511.0,True,South America
"Santa Teresita, Buenos Aires",PopulatedPlace,Argentina,-36.55,-56.6833,1,7216.0,populated_place,,15213.0,True,South America
"Ciudadela, Buenos Aires",Region,Argentina,-34.6333,-58.5333,1,31195.0,populated_place,,73155.0,False,South America
Unquillo,PopulatedPlace,Argentina,-31.2333,-64.3167,0,5780.0,populated_place,,18483.0,True,South America
"Santiago, Rio Grande do Sul",PopulatedPlace,Brazil,-29.1917,-54.8672,1,5504.0,populated_place,2413130000.0,49360.0,False,South America
Coronel Suárez,PopulatedPlace,Argentina,-37.4667,-61.9333,1,11426.0,populated_place,,23621.0,False,South America
Microregion of Caraguatatuba,Region,Brazil,-23.62,-45.4128,1,8039.0,populated_place,1947700000.0,281532.0,False,South America
Araguari,PopulatedPlace,Brazil,-18.6489,-48.1869,1,8271.0,populated_place,2730630000.0,117825.0,True,South America
Vitória de Santo Antão,PopulatedPlace,Brazil,-8.12639,-35.3075,1,6515.0,populated_place,335941000.0,140.0,False,South America
Satipo Province,Region,Peru,-11.2533,-74.637,1,5977.0,populated_place,19219500000.0,203985.0,False,South America
Billinghurst,PopulatedPlace,Argentina,-34.5667,-58.5333,1,5382.0,populated_place,,19138.0,False,South America
Belén de Escobar,PopulatedPlace,Argentina,-34.3333,-58.8167,1,9708.0,populated_place,,54678.0,False,South America
"Vicente López, Buenos Aires",Region,Argentina,-34.5333,-58.475,1,16829.0,populated_place,,24078.0,False,South America
Pedregulho Housing Complex,Building,Brazil,-22.8922,-43.2332,1,7145.0,structure,,,False,South America
Misiones Province,Region,Argentina,-26.92,-54.52,1,124622.0,populated_place,29801000000.0,1101593.0,True,South America
"Óbidos, Pará",PopulatedPlace,Brazil,-1.9,-55.5167,1,20150.0,populated_place,28021300000.0,52306.0,False,South America
Vinhedo,PopulatedPlace,Brazil,-23.03,-46.975,1,9886.0,populated_place,81600000.0,80111.0,False,South America
Los Baños del Inca District,Region,Peru,-7.1637,-78.4622,1,8216.0,populated_place,276400000.0,31764.0,False,South America
Penápolis,PopulatedPlace,Brazil,-21.4197,-50.0775,1,6279.0,populated_place,710800000.0,63757.0,False,South America
"Colón, Entre Ríos",PopulatedPlace,Argentina,-32.2167,-58.1333,1,6539.0,populated_place,,23150.0,True,South America
Estadio José María Minella,Stadium,Argentina,-38.0179,-57.5823,1,25048.0,structure,,,False,South America
"Ensenada, Buenos Aires",PopulatedPlace,Argentina,-34.8644,-57.9103,1,5886.0,populated_place,,54463.0,True,South America
Legislative Palace (Peru),Building,Peru,-12.048,-77.0253,1,7351.0,structure,,,False,South America
Bom Jesus das Selvas,PopulatedPlace,Brazil,-4.42,-46.765,1,5341.0,populated_place,,34567.0,False,South America
Sierra de La Ventana (town),PopulatedPlace,Argentina,-38.1333,-61.7833,1,5169.0,populated_place,,1819.0,False,South America
Garça,PopulatedPlace,Brazil,-22.2153,-49.6511,1,9267.0,populated_place,556000000.0,44409.0,False,South America
Sabará,PopulatedPlace,Brazil,-19.8858,-43.8069,1,6877.0,populated_place,302419000.0,137125.0,False,South America
"Santarém, Pará",PopulatedPlace,Brazil,-2.43,-54.72,1,45835.0,populated_place,22887100000.0,306480.0,False,South America
"Santa Isabel, São Paulo",PopulatedPlace,Brazil,-23.3158,-46.2208,1,5128.0,populated_place,363330000.0,57966.0,False,South America
Lomas de Zamora,PopulatedPlace,Argentina,-34.7667,-58.4,1,19849.0,populated_place,,111897.0,False,South America
Gerli,PopulatedPlace,Argentina,-34.6833,-58.3667,1,5036.0,populated_place,,64640.0,False,South America
"Belgrano, Buenos Aires",PopulatedPlace,Argentina,-34.5625,-58.4583,1,61489.0,populated_place,6800000.0,138942.0,True,South America
"Miraflores District, Lima",Region,Peru,-12.1175,-77.0431,1,97474.0,populated_place,9620000.0,99337.0,False,South America
"Cruz Alta, Rio Grande do Sul",PopulatedPlace,Brazil,-28.6386,-53.6064,1,7078.0,populated_place,1360370000.0,59922.0,False,South America
Juiz de Fora,PopulatedPlace,Brazil,-21.7619,-43.3494,1,68784.0,populated_place,1436000000.0,573285.0,False,South America
Santa Catarina (state),PopulatedPlace,Brazil,-27.25,-50.3333,1,354391.0,populated_place,95730700000.0,7252502.0,True,South America
Capitólio,PopulatedPlace,Brazil,-20.615,-46.05,1,8739.0,populated_place,521802000.0,8693.0,False,South America
Jujuy Province,Region,Argentina,-23.75,-65.5,1,92637.0,populated_place,53219000000.0,673307.0,False,South America
Department of Ucayali,Region,Peru,-9.96,-73.19,1,7955.0,populated_place,101831000000.0,496459.0,True,South America
Santa Rita do Sapucaí,PopulatedPlace,Brazil,-22.2519,-45.7028,1,17216.0,populated_place,350874000.0,43753.0,False,South America
"Vasco da Gama, Rio de Janeiro",PopulatedPlace,Brazil,-22.8919,-43.2269,0,5052.0,populated_place,,9202.0,False,South America
Roraima,PopulatedPlace,Brazil,2.05,-61.4,1,154043.0,populated_place,223645000000.0,450479.0,False,South America
"Barcarena, Pará",PopulatedPlace,Brazil,-1.50583,-48.6258,1,8893.0,populated_place,1310590000.0,127027.0,False,South America
Purmamarca,PopulatedPlace,Argentina,-23.7333,-65.4833,1,16447.0,populated_place,,2089.0,True,South America
Granadero Baigorria,PopulatedPlace,Argentina,-32.85,-60.7,1,5391.0,populated_place,12000000.0,43000.0,False,South America
"Santa Cruz Province, Peru",Region,Peru,-6.59448,-78.8461,1,5253.0,populated_place,1417930000.0,49302.0,False,South America
Urubamba Province,Region,Peru,-13.3103,-72.12,1,14911.0,populated_place,1439400000.0,60739.0,False,South America
"Rio Branco, Acre",PopulatedPlace,Brazil,-9.97472,-67.81,1,75021.0,populated_place,8835680000.0,419452.0,True,South America
Department of San Martín,Region,Peru,-7.2,-76.8,1,7462.0,populated_place,51253300000.0,813381.0,False,South America
Vacaria,PopulatedPlace,Brazil,-28.5122,-50.9339,1,6992.0,populated_place,2123670000.0,66575.0,False,South America
"Tierra del Fuego Province, Argentina",Region,Argentina,-54.362,-67.638,1,223959.0,populated_place,21263000000.0,127205.0,False,South America
Luziânia,PopulatedPlace,Brazil,-16.2528,-47.95,1,6090.0,populated_place,3961540000.0,211508.0,False,South America
General Pacheco,PopulatedPlace,Argentina,-34.45,-58.65,1,12373.0,populated_place,,43287.0,False,South America
"Zárate, Buenos Aires",PopulatedPlace,Argentina,-34.0833,-59.0333,1,16239.0,populated_place,,86686.0,False,South America
Ubinas District,Region,Peru,-16.3867,-70.8559,1,25308.0,populated_place,874570000.0,4804.0,True,South America
Rosario Department,Region,Argentina,-32.95,-60.6667,1,5069.0,populated_place,1890000000.0,1342301.0,False,South America
"Florida, Buenos Aires",Region,Argentina,-34.5167,-58.5,1,17013.0,populated_place,,48158.0,False,South America
Bebedouro,PopulatedPlace,Brazil,-20.9494,-48.4792,1,9717.0,populated_place,683200000.0,77555.0,False,South America
Angra dos Reis,PopulatedPlace,Brazil,-23.0067,-44.3181,1,48599.0,populated_place,816300000.0,207044.0,False,South America
"Bella Vista, Buenos Aires",PopulatedPlace,Argentina,-34.5333,-58.6667,1,14205.0,populated_place,,67936.0,False,South America
"João Pessoa, Paraíba",PopulatedPlace,Brazil,-7.12,-34.88,1,98117.0,populated_place,211475000.0,817511.0,False,South America
Department of La Libertad,Region,Peru,-8.0,-78.5,1,9183.0,populated_place,25499900000.0,1778080.0,False,South America
Águas de São Pedro,PopulatedPlace,Brazil,-22.6,-47.875,1,13009.0,populated_place,3612000.0,2707.0,True,South America
Mato Grosso,PopulatedPlace,Brazil,-15.5667,-56.075,1,273236.0,populated_place,903357000000.0,3035122.0,False,South America
Confins,PopulatedPlace,Brazil,-19.6292,-43.9917,1,5292.0,populated_place,42008000000.0,6800.0,False,South America
"Hurlingham, Buenos Aires",PopulatedPlace,Argentina,-34.5883,-58.6392,1,22113.0,populated_place,,60000.0,False,South America
Zona da Mata (Minas Gerais),Region,Brazil,-21.12,-42.9428,1,6860.0,populated_place,35747700000.0,2175254.0,False,South America
"José C. Paz, Buenos Aires",PopulatedPlace,Argentina,-34.5167,-58.7667,1,7837.0,populated_place,,216637.0,False,South America
Río Turbio,PopulatedPlace,Argentina,-51.5333,-72.3,1,7225.0,populated_place,,6650.0,True,South America
Videira,PopulatedPlace,Brazil,-27.0078,-51.1519,1,6385.0,populated_place,377852000.0,53610.0,True,South America
Registro,PopulatedPlace,Brazil,-24.4875,-47.8436,1,9245.0,populated_place,722000000.0,56393.0,True,South America
Cotia,PopulatedPlace,Brazil,-23.6042,-46.9194,1,13446.0,populated_place,323990000.0,253608.0,False,South America
Tolhuin,PopulatedPlace,Argentina,-54.5108,-67.1955,1,25399.0,populated_place,54000000.0,2949.0,True,South America
Tumuk Humak Mountains,MountainRange,Brazil,2.33333,-55.0,1,6596.0,natural_place,,,False,South America
Cafayate,PopulatedPlace,Argentina,-26.0833,-65.9667,1,30801.0,populated_place,,11785.0,False,South America
"Londres, Catamarca",PopulatedPlace,Argentina,-27.7167,-67.1167,1,7535.0,populated_place,,2134.0,True,South America
"El Palomar, Buenos Aires",PopulatedPlace,Argentina,-34.6167,-58.5833,1,12275.0,populated_place,,74757.0,False,South America
